ma_truong,ten_truong,ma_nganh,ten_nganh,to_hop_xet_tuyen,diem_chuan,hoc_phi,nam_tuyen_sinh,phuong_thuc_khac,mo_ta_nganh,chuong_trinh_dao_tao,co_hoi_nghe_nghiep,nhom_nganh
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7420201W4,Công nghệ sinh học định hướng Y Sinh (CTLK với ĐH West of England) (4+0),A00; B00; B08; C08; D07; D12; D13,70,,2026,--,"Trang bị nền tảng khoa học máy tính, kỹ thuật lập trình, thuật toán và phát triển ứng dụng công nghệ trong lĩnh vực Công Nghệ Sinh Học Định Hướng Y Sinh.","Thời gian đào tạo 4-4.5 năm (135-150 tín chỉ) với trọng tâm thực hành đồ án, kiến trúc hệ thống, an ninh thông tin và thực tập doanh nghiệp công nghệ.","Kỹ sư phần mềm, chuyên viên phân tích hệ thống, kỹ sư dữ liệu, quản trị mạng và chuyên viên bảo mật tại các tập đoàn công nghệ toàn cầu.",Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7420201W2,Công nghệ sinh học (CTLK với ĐH West of England) (2+2),A00; B00; B08; C08; D07; D12; D13,62,,2026,--,"Trang bị nền tảng khoa học máy tính, kỹ thuật lập trình, thuật toán và phát triển ứng dụng công nghệ trong lĩnh vực Công Nghệ Sinh Học.","Thời gian đào tạo 4-4.5 năm (135-150 tín chỉ) với trọng tâm thực hành đồ án, kiến trúc hệ thống, an ninh thông tin và thực tập doanh nghiệp công nghệ.","Kỹ sư phần mềm, chuyên viên phân tích hệ thống, kỹ sư dữ liệu, quản trị mạng và chuyên viên bảo mật tại các tập đoàn công nghệ toàn cầu.",Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7540101,Công nghệ thực phẩm,A00; B00; B08; C08; D07; D12; D13,52,,2026,--,"Trang bị nền tảng khoa học máy tính, kỹ thuật lập trình, thuật toán và phát triển ứng dụng công nghệ trong lĩnh vực Công Nghệ Thực Phẩm.","Thời gian đào tạo 4-4.5 năm (135-150 tín chỉ) với trọng tâm thực hành đồ án, kiến trúc hệ thống, an ninh thông tin và thực tập doanh nghiệp công nghệ.","Kỹ sư phần mềm, chuyên viên phân tích hệ thống, kỹ sư dữ liệu, quản trị mạng và chuyên viên bảo mật tại các tập đoàn công nghệ toàn cầu.",Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7460112,ĐH Toán ứng dụng,A00; A01; X06; X10; X26,52,,2026,--,"Ngành Đh Toán Ứng Dụng đào tạo nguồn nhân lực chất lượng cao, nắm vững lý thuyết nền tảng và kỹ năng tác nghiệp chuyên nghiệp theo chuẩn quốc tế.","Thời gian đào tạo 4 năm (120-140 tín chỉ) gồm khối kiến thức đại cương, cơ sở ngành, chuyên sâu và kỳ thực tập nghề nghiệp.","Đảm nhiệm các vị trí chuyên môn, quản lý và nghiên cứu tại các cơ quan, tổ chức, doanh nghiệp trong nước và quốc tế.",Đào tạo đại học
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7440112,Hóa học,A00; B00; B08; C08; D07; D12; D13,58,,2026,--,"Ngành Hóa Học đào tạo nguồn nhân lực chất lượng cao, nắm vững lý thuyết nền tảng và kỹ năng tác nghiệp chuyên nghiệp theo chuẩn quốc tế.","Thời gian đào tạo 4 năm (120-140 tín chỉ) gồm khối kiến thức đại cương, cơ sở ngành, chuyên sâu và kỳ thực tập nghề nghiệp.","Đảm nhiệm các vị trí chuyên môn, quản lý và nghiên cứu tại các cơ quan, tổ chức, doanh nghiệp trong nước và quốc tế.",Đào tạo đại học
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340301,Kế toán,A01; D01; D07; D09; D10; X25,53,,2026,--,"Trang bị phương pháp thu thập, xử lý, kiểm tra và cung cấp thông tin tài chính - kế toán theo chuẩn mực kế toán Việt Nam và quốc tế (VAS, IFRS).","Thời gian đào tạo 4 năm (128 tín chỉ). Gồm: Nguyên lý kế toán, Kế toán tài chính, Kế toán quản trị, Thuế và kế toán thuế, Hệ thống thông tin kế toán, Phân tích tài chính.","Kế toán viên tổng hợp, Kế toán thuế, Chuyên viên kế toán quản trị, Kế toán trưởng tại các doanh nghiệp, tổ chức tài chính hoặc cơ quan nhà nước.",Kinh doanh và quản lý
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340301MQ,Kế toán (CTLK với ĐH Macquarie) (2+1),A01; D01; D07; D09; D10; X25,53,,2026,--,"Trang bị phương pháp thu thập, xử lý, kiểm tra và cung cấp thông tin tài chính - kế toán theo chuẩn mực kế toán Việt Nam và quốc tế (VAS, IFRS).","Thời gian đào tạo 4 năm (128 tín chỉ). Gồm: Nguyên lý kế toán, Kế toán tài chính, Kế toán quản trị, Thuế và kế toán thuế, Hệ thống thông tin kế toán, Phân tích tài chính.","Kế toán viên tổng hợp, Kế toán thuế, Chuyên viên kế toán quản trị, Kế toán trưởng tại các doanh nghiệp, tổ chức tài chính hoặc cơ quan nhà nước.",Kinh doanh và quản lý
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7480101,Khoa học máy tính,A00; A01; X06; X10; X26,65,,2026,--,"Nghiên cứu các nguyên lý nền tảng của tính toán, thuật toán phức tạp, cấu trúc dữ liệu, trí tuệ nhân tạo, đồ họa máy tính và xử lý ngôn ngữ tự nhiên.","Thời gian đào tạo 4 năm (135 tín chỉ). Gồm: Toán rời rạc, Lý thuyết tính toán, Học máy (Machine Learning), Xử lý ảnh số, Thị giác máy tính, Xử lý ngôn ngữ tự nhiên và Trí tuệ nhân tạo.","Kỹ sư AI/Machine Learning, Nhà khoa học dữ liệu (Data Scientist), Kỹ sư nghiên cứu & phát triển (R&D), Kỹ sư thiết kế thuật toán tối ưu tại các viện nghiên cứu và tập đoàn công nghệ lớn.",Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7460108,Khoa học dữ liệu (Data Science),A00; A01; X06; X10; X26,62,,2026,--,"Kết hợp toán thống kê, khoa học máy tính và tri thức chuyên ngành để thu thập, làm sạch, phân tích và trích xuất tri thức từ dữ liệu lớn phục vụ ra quyết định.","Thời gian đào tạo 4 năm (135 tín chỉ). Gồm: Xác suất thống kê ứng dụng, Trực quan hóa dữ liệu, Khai phá dữ liệu (Data Mining), Xử lý dữ liệu lớn (Big Data: Hadoop/Spark), Mô hình hóa dự báo.","Data Analyst, Data Scientist, Data Engineer, Chuyên viên phân tích định lượng tại các quỹ đầu tư, tập đoàn bán lẻ, viễn thông và công nghệ tài chính (Fintech).",Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7310101,Kinh tế,A01; D01; D07; D09; D10; X25,62,,2026,--,"Tập trung vào khung pháp lý điều chỉnh hoạt động kinh doanh, thương mại, đầu tư, cạnh tranh và giải quyết tranh chấp thương mại quốc tế.","Thời gian đào tạo 4 năm (128 tín chỉ). Gồm: Luật Doanh nghiệp, Luật Thương mại, Luật Đầu tư, Luật Cạnh tranh, Pháp luật về hợp đồng thương mại, Trọng tài thương mại.","Chuyên viên pháp chế doanh nghiệp (In-house Counsel), Luật sư tư vấn đầu tư, Trọng tài viên, Chuyên viên tư vấn M&A tại các công ty luật và tập đoàn kinh tế.",Pháp luật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520212,Kỹ thuật y sinh,A00; A01; B00; B08; D01; D07,68,,2026,--,"Ngành đào tạo chuyên sâu thuộc nhóm ngành Kỹ thuật, trang bị nền tảng lý thuyết và kỹ năng thực hành hiện đại đáp ứng nhu cầu doanh nghiệp.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Lý thuyết điều khiển tự động, Cảm biến & đo lường, Vi điều khiển & PLC, Robot công nghiệp, SCADA/DCS và Thị giác máy tính công nghiệp.","Kỹ sư tự động hóa, Kỹ sư thiết kế hệ thống PLC/SCADA, Kỹ sư Robot tại các nhà máy sản xuất tự động, tập đoàn công nghiệp chế tạo (Samsung, VinFast, LG...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520121,Kỹ thuật không gian,A00; A01; B00; B08; D01; D07,52,,2026,--,"Ngành đào tạo chuyên sâu thuộc nhóm ngành Kỹ thuật, trang bị nền tảng lý thuyết và kỹ năng thực hành hiện đại đáp ứng nhu cầu doanh nghiệp.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Lý thuyết điều khiển tự động, Cảm biến & đo lường, Vi điều khiển & PLC, Robot công nghiệp, SCADA/DCS và Thị giác máy tính công nghiệp.","Kỹ sư tự động hóa, Kỹ sư thiết kế hệ thống PLC/SCADA, Kỹ sư Robot tại các nhà máy sản xuất tự động, tập đoàn công nghiệp chế tạo (Samsung, VinFast, LG...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520301,Kỹ thuật hóa học,A00; B00; B08; C08; D07; D12; D13,58,,2026,--,"Ngành đào tạo chuyên sâu thuộc nhóm ngành Kỹ thuật, trang bị nền tảng lý thuyết và kỹ năng thực hành hiện đại đáp ứng nhu cầu doanh nghiệp.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Lý thuyết điều khiển tự động, Cảm biến & đo lường, Vi điều khiển & PLC, Robot công nghiệp, SCADA/DCS và Thị giác máy tính công nghiệp.","Kỹ sư tự động hóa, Kỹ sư thiết kế hệ thống PLC/SCADA, Kỹ sư Robot tại các nhà máy sản xuất tự động, tập đoàn công nghiệp chế tạo (Samsung, VinFast, LG...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7580201,Kỹ thuật xây dựng,A00; A01; B00; B08; D01; D07,50,,2026,--,"Đào tạo kỹ sư Kỹ Thuật Xây Dựng có tư duy thiết kế, vận hành, bảo trì và tích hợp các hệ thống kỹ thuật hiện đại.","Thời gian đào tạo 4.5-5 năm (khoảng 150 tín chỉ) gồm toán - lý kỹ thuật, thí nghiệm chuyên ngành, CAD/CAM/PLC và đồ án kỹ thuật.","Kỹ sư thiết kế, kỹ sư vận hành nhà máy, quản lý dự án kỹ thuật, nghiên cứu và phát triển sản phẩm (R&D) tại các tập đoàn sản xuất.",Kỹ thuật và công nghệ kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520118,Kỹ thuật hệ thống công nghiệp,A00; A01; B00; B08; D01; D07,63,,2026,--,"Ngành đào tạo chuyên sâu thuộc nhóm ngành Kỹ thuật, trang bị nền tảng lý thuyết và kỹ năng thực hành hiện đại đáp ứng nhu cầu doanh nghiệp.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Lý thuyết điều khiển tự động, Cảm biến & đo lường, Vi điều khiển & PLC, Robot công nghiệp, SCADA/DCS và Thị giác máy tính công nghiệp.","Kỹ sư tự động hóa, Kỹ sư thiết kế hệ thống PLC/SCADA, Kỹ sư Robot tại các nhà máy sản xuất tự động, tập đoàn công nghiệp chế tạo (Samsung, VinFast, LG...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; B00; B08; D01; D07,72,,2026,--,"Tập trung vào tối ưu hóa dòng chảy hàng hóa, nguyên vật liệu, thông tin từ khâu thu mua, vận tải, lưu kho đến phân phối tới tay người tiêu dùng cuối cùng.","Thời gian đào tạo 4 năm (130 tín chỉ). Gồm: Quản trị kho bãi, Quản trị vận tải đa phương thức, Quản trị chuỗi cung ứng toàn cầu, Thu mua & quản lý tồn kho, Công nghệ thông tin trong Logistics.","Chuyên viên Logistics, Chuyên viên điều phối vận tải, Quản lý kho hàng thông minh, Chuyên viên hoạch định chuỗi cung ứng tại các công ty 3PL/4PL và tập đoàn đa quốc gia.",Sản xuất và chế biến
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340115,Marketing,A01; D01; D07; D09; D10; X25,53,,2026,--,"Nghiên cứu hành vi người tiêu dùng, nghiên cứu thị trường, chiến lược định giá, truyền thông thương hiệu và tiếp thị kỹ thuật số hiện đại.","Thời gian đào tạo 4 năm (128 tín chỉ). Gồm: Nghiên cứu thị trường, Digital Marketing, Quản trị thương hiệu, Quan hệ công chúng (PR), Marketing nội dung, Sáng tạo thông điệp quảng cáo.","Chuyên viên Marketing (Digital/Content/Trade), Quản lý thương hiệu (Brand Manager), Chuyên viên truyền thông quảng cáo, Account Executive tại các Agency quảng cáo.",Kinh doanh và quản lý
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520216,Ngành Kỹ thuật điều khiển và Tự động hóa,A00; A01; B00; B08; D01; D07,65,,2026,--,"Thiết kế, chế tạo và vận hành các hệ thống tự động hóa công nghiệp, robot, hệ thống điều khiển thông minh và dây chuyền sản xuất số hóa.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Lý thuyết điều khiển tự động, Cảm biến & đo lường, Vi điều khiển & PLC, Robot công nghiệp, SCADA/DCS và Thị giác máy tính công nghiệp.","Kỹ sư tự động hóa, Kỹ sư thiết kế hệ thống PLC/SCADA, Kỹ sư Robot tại các nhà máy sản xuất tự động, tập đoàn công nghiệp chế tạo (Samsung, VinFast, LG...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,A00; A01; B00; B08; D01; D07,55,,2026,--,"Nghiên cứu và phát triển phần cứng điện tử, thiết kế vi mạch bán dẫn, hệ thống thông tin không dây (5G/6G), xử lý tín hiệu và mạng viễn thông thế hệ mới.","Thời gian đào tạo 4.5 năm (150 tín chỉ). Gồm: Kỹ thuật mạch điện tử, Thiết kế vi mạch (VLSI/FPGA), Hệ thống viễn thông, Xử lý tín hiệu số (DSP), Ăng ten & truyền sóng, Mạng 5G.","Kỹ sư thiết kế vi mạch bán dẫn, Kỹ sư phần cứng điện tử, Kỹ sư mạng viễn thông, Chuyên viên tối ưu mạng tại các tập đoàn công nghệ và bán dẫn (Viettel, Intel, Synopsys...).",Kỹ thuật
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7220201W4,Ngôn ngữ Anh (CTLK với ĐH West of England) (4+0),D01; D09; D10; D14; D15,65,,2026,--,"Trang bị năng lực tiếng Anh đạt chuẩn quốc tế, kiến thức về văn hóa - xã hội các nước nói tiếng Anh và kỹ năng nghiệp vụ sư phạm, biên phiên dịch, thương mại.","Thời gian đào tạo 4 năm (130 tín chỉ). Gồm: Ngữ âm - Âm vị học, Cú pháp học, Lý thuyết dịch thuật, Biên dịch nâng cao, Phiên dịch hội thảo, Tiếng Anh thương mại.","Biên phiên dịch viên, Chuyên viên truyền thông quốc tế, Chuyên viên quan hệ công chúng, Giảng viên tiếng Anh, Chuyên viên điều phối tại các tổ chức phi chính phủ (NGOs).",Nhân văn
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7220201W3,Ngôn ngữ Anh (CTLK với ĐH West of England) (3+1),D01; D09; D10; D14; D15,65,,2026,--,"Trang bị năng lực tiếng Anh đạt chuẩn quốc tế, kiến thức về văn hóa - xã hội các nước nói tiếng Anh và kỹ năng nghiệp vụ sư phạm, biên phiên dịch, thương mại.","Thời gian đào tạo 4 năm (130 tín chỉ). Gồm: Ngữ âm - Âm vị học, Cú pháp học, Lý thuyết dịch thuật, Biên dịch nâng cao, Phiên dịch hội thảo, Tiếng Anh thương mại.","Biên phiên dịch viên, Chuyên viên truyền thông quốc tế, Chuyên viên quan hệ công chúng, Giảng viên tiếng Anh, Chuyên viên điều phối tại các tổ chức phi chính phủ (NGOs).",Nhân văn
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7220201,Ngôn ngữ Anh,D01; D09; D10; D14; D15,73,,2026,--,"Trang bị năng lực tiếng Anh đạt chuẩn quốc tế, kiến thức về văn hóa - xã hội các nước nói tiếng Anh và kỹ năng nghiệp vụ sư phạm, biên phiên dịch, thương mại.","Thời gian đào tạo 4 năm (130 tín chỉ). Gồm: Ngữ âm - Âm vị học, Cú pháp học, Lý thuyết dịch thuật, Biên dịch nâng cao, Phiên dịch hội thảo, Tiếng Anh thương mại.","Biên phiên dịch viên, Chuyên viên truyền thông quốc tế, Chuyên viên quan hệ công chúng, Giảng viên tiếng Anh, Chuyên viên điều phối tại các tổ chức phi chính phủ (NGOs).",Nhân văn
